population_id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
756,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.477121254719662,0.786120180054919,-1.13830269816628,0.439332693830263,-1,-1,-1,-1,-1,-1
796,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.477121254719662,0.301029995663981,0.1249387366083,-0.301029995663981,-0.301029995663981,0.698970004336019,-1,-1,-1,-1,-1,-1
799,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.301029995663981,0.301029995663981,-0.1249387366083,-0.477121254719662,0.477121254719662,-0.176091259055681,-1,-1,-1,-1,-1,-1
811,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0791812460476247,0.940627147305928,-0.410569817398466,0.196941398028801,-0.535113201697349,0.455931955649724,-1,-1,-1,-1,-1,-1
817,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0234810958495228,0.814668084209406,-0.164002759447942,-0.0138432271742892,-0.109395724556116,0.182081622744869,-1,-1,-1,-1,-1,-1
822,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.829303772831025,0.948168361727132,-0.332744408841188,0.472712135814607,-0.434923574925208,-0.109144469425068,-1,-1,-1,-1,-1,-1
829,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.01424043911461,-0.226543870824736,0.57023827871058,-0.49263342089791,-0.045757490560675,0.237360915794604,-1,-1,-1,-1,-1,-1
819,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0.707570176097936,-0.20242019777803,-0.463757293161681,0,-1,-1,-1,-1,-1,-1
821,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.301029995663981,-0.301029995663981,0.698970004336019,-1,-1,-1,-1,-1,-1
319,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.229318924512825,0.229318924512825,0.234590731764425,0.234590731764425,-0.244243309362119,-0.244243309362119,-0.0905273392936157,-0.0905273392936157,0.269995761924012,-1
436,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0504749954048982,-0.0504749954048982,0.225790408058106,0.225790408058107,0.100439705931162,0.100439705931163,0.0079831665725163,0.00798316657251608,-0.640905487472308,-1
